ts_code,date,open,high,low,close,pre_close,change_amount,pct_change,volume,amount,daily_return,true_range,typical_price,ma5,ma10,ma20,macd,macd_signal,macd_hist,rsi,ma60,signal_line,bb_middle,bb_upper,bb_lower,volume_ma5,volume_ma20,volume_ratio,price_momentum,price_acceleration,volatility_5d,volatility_20d
600519.SH,2025-09-17,1499.99,1510.28,1490.01,1493.0,1499.98,-6.98,-0.4653,30330.54,4534770.634,-0.004653395378605096,20.269999999999982,1497.7633333333333,1509.516,1503.148,1486.8835,16.378923062296508,16.163362941114645,0.2258850202571523,65.3288011504772,1448.4382980666667,16.153038042039356,1486.8835,1534.2023869714073,1439.5646130285925,31967.302000000003,43347.488,0.9487988695448868,-0.019060321548478698,-0.0157247733757212,0.06795009426522303,0.16974294087552275
600519.SH,2025-09-18,1492.0,1497.8,1463.5,1467.96,1493.0,-25.04,-1.6772,49721.25,7347477.479,-0.01677160080375084,34.299999999999955,1476.42,1498.408,1502.6779999999999,1487.8690000000001,12.786124137561956,15.489239615223905,-2.69353112358192,45.822925339994455,1449.2376313999998,15.479655261143876,1487.8690000000001,1532.547367260397,1443.1906327396032,34463.759999999995,44289.022,1.4427111261220484,-0.036455530029537275,-0.017395208481058577,0.09865397622635583,0.181630269790524
600519.SH,2025-09-19,1467.99,1475.5,1457.01,1467.97,1467.96,0.01,0.0007,32636.62,4784528.851,6.8121747185401205e-06,18.49000000000001,1466.8266666666668,1488.8020000000001,1501.175,1488.07,9.826340089550058,14.357887217451047,-4.522652137275054,47.101190900663234,1450.2357323666665,14.348992226825112,1488.07,1532.329490805002,1443.8105091949978,34246.666000000005,43672.324,0.9529867812533925,-0.031682058047493356,0.00477347198204392,0.11174192168858889,0.17766595073556396
600519.SH,2025-09-22,1465.09,1467.97,1450.01,1453.35,1467.97,-14.62,-0.9959,34947.08,5085057.536,-0.00995933159397,17.960000000000036,1457.11,1476.452,1496.387,1486.221,6.229172073705286,12.733281767059962,-6.495856122495862,36.41245972073036,1450.9662323666666,12.725028196201148,1486.221,1533.0954836434967,1439.3465163565033,36070.676,42153.4505,0.9688501540697492,-0.040756385717114374,-0.009074327669621018,0.10028588293901862,0.16793089409506076
600519.SH,2025-09-23,1450.5,1457.5,1440.0,1447.42,1453.35,-5.93,-0.408,38663.0,5588384.388,-0.004080228437747135,17.5,1448.3066666666666,1465.94,1490.6290000000001,1484.5115,2.8668418952092907,10.76104794999519,-7.886549040793486,37.7141585700512,1451.6218333333334,10.753390936002777,1484.5115,1534.4853673919445,1434.5376326080557,37259.698,42106.49399999999,1.037662731458532,-0.03504046720622933,0.005715918510885043,0.10267228555997597,0.16739753056178935
600519.SH,2025-09-24,1434.07,1456.78,1434.07,1442.0,1447.42,-5.42,-0.3745,30743.5,4443052.872,-0.0037445938290199265,22.710000000000036,1444.2833333333335,1455.74,1482.628,1484.2115,-0.23249761096508337,8.563315623545204,-8.788710837574289,38.417951042611016,1452.161833333333,8.556213226609206,1484.2115,1535.1705718229346,1433.2524281770652,37342.29,40843.3645,0.8232890912689071,-0.03415941058271932,0.0008810566235100126,0.10422291064100694,0.14732419800828608
600519.SH,2025-09-25,1442.83,1445.21,1436.0,1439.0,1442.0,-3.0,-0.208,33869.73,4873274.661,-0.0020804438280166426,9.210000000000036,1440.07,1449.9479999999999,1474.1779999999999,1483.8564999999999,-2.897421752714763,6.272073183827681,-9.162907983459174,32.40281554951207,1452.5518333333334,6.265486230744412,1483.8564999999999,1536.0181940615507,1431.694805938449,34171.986000000004,40572.7625,0.9911548600072585,-0.01972805798523125,0.014431352597488067,0.05903550872330783,0.1474286196054701
600519.SH,2025-09-26,1441.18,1447.11,1428.01,1435.0,1439.0,-4.0,-0.278,45120.71,6480889.597,-0.002779708130646319,19.09999999999991,1436.7066666666667,1443.354,1466.078,1481.6064999999999,-5.271394550351033,3.9642181441810025,-9.229504624876355,20.11011824171854,1452.7648333333334,3.9581100745253233,1481.6064999999999,1538.1654325720233,1425.0475674279764,36668.804,39715.974,1.2304930916208776,-0.022459587048781704,-0.002731529063550453,0.04979678991122839,0.11811106649450974
600519.SH,2025-09-29,1439.38,1469.99,1435.0,1460.86,1435.0,25.86,1.8021,53684.03,7798434.586,0.018020905923344932,34.99000000000001,1455.283333333333,1444.856,1460.654,1480.8445,-5.008365892654865,2.1704781650179363,-7.173180773744151,33.39102950030096,1453.6008333333334,2.1648148810892858,1480.8445,1538.1218839725534,1423.5671160274464,40416.194,40144.0065,1.3282801938252768,0.005167371933808118,0.027626958982589822,0.1509714705757091,0.1367965160690406
600519.SH,2025-09-30,1460.0,1460.76,1440.0,1443.99,1460.86,-16.87,-1.1548,39363.62,5687474.876,-0.011547992278520769,20.8599999999999,1448.25,1444.17,1455.0549999999998,1478.479,-6.090968899956351,0.5189084034930231,-6.6046270248365095,20.6117221636281,1454.0655000000002,0.5136581248801584,1478.479,1537.809197831622,1419.148802168378,40556.318,39277.769,0.9705915610978295,-0.002369733733125212,-0.00753710566693333,0.1744891577920587,0.13593727192628402
